Server,Transactions
ieo2wlzsoax01/10.142.4.18/soa_server1,35657
Total,35657

Date,Time,Application,Service,No. of Requests,Min Time(ms),Max Time(ms),Avg Time(ms)
24/06/2019,18:45,thbs,SMSPermissionsMgmt_V1_0.getKeywordPermissions,12,1634,4585,2834
24/06/2019,18:45,thbs,SMSPermissionsMgmt_V1_0.updateKeywordPermissions,17,1261,7037,2752
24/06/2019,18:45,thbs,SubscriptionManagement_V1_0.changeStatus,9,136,532,259
24/06/2019,18:45,thbs,SubscriptionManagement_V1_0.getAccount,133,446,12567,1697
24/06/2019,18:45,thbs,SubscriptionManagement_V1_0.getContact,1409,787,17985,2320
24/06/2019,18:45,thbs,SubscriptionManagement_V1_0.getSubscription,116,294,8616,1144
24/06/2019,18:45,thbs,SubscriptionManagement_V1_0.setContact,750,109,10002,446
24/06/2019,18:45,thbs,UsageConsumption_V1_0_Stubs.usageConsumptionReport,57,157,302,188
24/06/2019,18:45,three,ManagePrepaidBalance_1_0.lendMe,18,898,9934,3026

Service Name,Cache hits,Cache misses,%ge of hit 

Date,Time,Service,Error,Count
24/06/2019,18:30,OrderManagement_V1_0.updateOrderDetails,ordermanagement-48-2502-F,11
24/06/2019,18:45,OrderManagement_V1_0.updateOrderDetails,ordermanagement-48-2502-F,19
